,Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
1,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
2,1856.67,837.2,9.96923879,1.27635301,29.25310714,0.218811281,3
3,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
4,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
5,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
6,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
7,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
8,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
9,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
10,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
11,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
12,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
13,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
14,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
15,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
16,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
17,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
18,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
19,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
20,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
21,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
22,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
23,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
24,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
25,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
26,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
27,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
28,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
29,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
30,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
31,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
32,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
33,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
34,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
35,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
36,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
37,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
38,1856.67,837.2,9.96924811,1.27635301,29.25310714,0.218811281,3
