,Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
1,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
2,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
3,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
4,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
5,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
6,1856.67,665.0,23.79017857,18.87832738,26.7237034,0.2729625,3
7,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
8,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
9,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
10,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
11,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
12,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
13,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
14,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
15,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
16,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
17,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
18,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
19,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
20,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
21,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
22,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
23,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
24,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
25,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
26,1856.67,848.4,23.79017857,18.87832738,26.7237034,0.2729625,3
27,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
28,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
29,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
30,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
31,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
32,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
33,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
34,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
35,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
36,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
37,1856.67,848.7,23.79017857,18.87832738,23.18440782,0.2729625,3
38,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
39,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
40,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
41,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
42,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
43,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
44,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
45,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
46,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
47,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
48,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
49,1856.67,848.7,23.79017857,18.87832738,23.18414823,0.2729625,3
50,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
51,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
52,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
53,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
54,1856.67,848.7,23.79017857,18.87832738,23.17996453,0.2729625,3
55,1856.67,602.1,23.79017857,18.87832738,26.7237034,0.2729625,3
56,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
57,1856.67,848.7,23.79017857,18.87832738,26.7237034,0.2729625,3
