,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Marshfield,41365,55V50,42240,246,5.31,912,364,4636.49,744.3,6.73849978,1.01673835,11.505945,0.07824868,2.08282129,5.981551724,0.015714949,2
1,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,262,6.5,840,364,3455.19,820.2,19.47114453,13.66477521,24.45848432,0.283676732,2.08282129,5.981551724,-0.161606272,2
2,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,261,5.93,806,365,2770.92,546.4,19.19687139,12.55116324,25.18624989,0.283118512,2.08282129,5.981551724,-0.155659395,2
3,Wisconsin,Arlington,41730,55V50,42251,247,10.62,485,365,4655.24,747.3,6.27097469,0.84276213,11.96133612,0.083433354,2.08282129,5.981551724,2.044071114,2
4,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,261,4.92,780,365,3427.61,442.5,19.70999664,14.13856836,25.4144059,0.28718467,2.08282129,5.981551724,-0.498848703,2
5,Wisconsin,Arlington,41730,55V50,41886,247,1.27,181,2,2939.97,254.6,16.48734954,14.30131157,24.1363904,0.070096334,2.08282129,5.981551724,-1.314898815,1
6,Wisconsin,Arlington,41133,55V50,42251,245,5.09,819,364,4644.37,754.3,6.67885576,0.7629302,11.82580747,0.075321266,2.08282129,5.981551724,0.155712353,2
7,Wisconsin,Marshfield,41730,55V50,41890,231,4.65,130,4,2795.25,579.5,15.4901438,13.0713477,23.28492929,0.7,2.08282129,5.981551724,0.004362541,2
8,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,257,5.75,263,363,3453.43,821.6,20.7219971,14.67505409,24.38496466,0.296732268,2.08282129,5.981551724,0.451241855,2
9,Wisconsin,Arlington,41133,55V50,41885,245,5.38,853,367,4689.78,818.0,5.54823989,0.16709065,11.93680161,0.077763315,2.08282129,5.981551724,-0.067818093,2
10,Wisconsin,Marshfield,41730,55V50,42604,234,8.75,845,365,4696.16,1022.4,9.34421357,4.15146509,14.51388197,0.084827367,2.08282129,5.981551724,-0.01585766,2
11,Wisconsin,Marshfield,41365,55V50,42240,237,5.47,859,364,4728.54,748.2,7.11209373,0.5746262,11.89400561,0.078502764,2.08282129,5.981551724,0.061140564,2
12,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,257,6.26,827,367,3442.75,802.6,20.76472312,15.70526935,25.53060312,0.287106694,2.08282129,5.981551724,0.081845259,2
13,Wisconsin,Marshfield,41730,55V50,41890,244,1.53,177,3,2787.83,595.1,15.7976328,11.29425356,24.38336794,0.677642275,2.08282129,5.981551724,-1.759143404,2
14,Wisconsin,Lexington,8/9/2012,55V50,42251,256,5.82,863,363,4653.98,724.0,20.6382417,13.38599432,24.95379762,0.081526226,2.08282129,5.981551724,0.117168529,2
15,Wisconsin,Arlington,41133,55V50,9/19/2016,247,11.08,870,366,4652.55,769.0,20.69806556,14.36669854,24.74187496,0.078185681,2.08282129,5.981551724,1.557835399,2
16,Wisconsin,Arlington,41365,55V50,42251,248,5.74,810,365,4688.98,729.6,6.64191588,0.40700845,11.69185872,0.077562979,2.08282129,5.981551724,0.325630442,2
17,Wisconsin,Marshfield,41730,55V50,42613,235,5.54,835,364,4721.18,1017.6,9.61642066,4.16532024,14.94672481,0.083475948,2.08282129,5.981551724,-0.536356016,2
