,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.416253395,2.823595474,15.85920009,5996.73,562476.0,1
1,1.012583401,2.645993513,14.35880664,4755.84,828680.0,1
2,0.841739941,2.325162092,14.67689415,4620.23,820605.0,1
3,1.383846984,1.748224149,11.65794382,2199.04,804562.0,1
4,1.083399875,3.286481913,12.47547272,8537.86,1029152.0,1
5,1.310862954,2.132718091,11.65794382,6020.41,1020990.0,1
6,1.910119937,1.936569073,15.81942191,2844.1,850283.0,1
7,1.396160521,1.955628545,15.03507284,6413.3,391732.0,1
8,1.791217849,3.478583022,12.69588141,3640.97,466142.0,1
9,0.83229985,3.590542521,11.85816839,4374.28,1086184.0,1
10,1.623221402,3.179850781,16.24414738,8259.44,1155804.0,1
11,1.392273196,1.482705083,16.77957572,6121.65,714262.0,1
12,1.352019108,1.064816304,14.86833971,3222.03,603964.0,1
13,1.178006413,1.783029818,12.09728394,5128.87,689661.0,1
14,0.988714633,3.392928868,14.95889188,4241.33,1011729.0,1
15,1.756862799,4.032111034,16.46589566,4587.41,1171760.0,0
16,0.929806277,1.189897138,15.53027882,4260.28,1142687.0,1
17,0.902341991,1.162284163,15.06090999,6631.16,631490.0,1
18,0.865390344,3.363287728,12.26692777,2129.71,1141405.0,1
19,0.991462637,1.943357117,14.73018571,6588.77,629953.0,1
20,2.377982579,3.37536036,16.07148914,3735.5,641485.0,0
21,1.013857646,2.08798349,14.01541053,3479.19,838381.0,1
22,1.096657764,2.343121132,14.47195495,4534.81,570403.0,1
23,0.497627637,3.204137659,15.13618103,1942.04,587071.0,1
24,0.806054493,4.032111034,14.90243189,7933.44,516721.0,1
25,0.821144071,3.768408991,13.68432105,4434.6,854182.0,1
26,1.044627177,3.699317089,14.48401464,6780.21,813151.0,1
27,1.518747694,2.70307529,15.60791444,4035.69,668082.0,0
28,0.585195906,3.687613501,15.2614,4715.37,867413.0,1
