,Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,3284.37,855.2,23.79017857,13.93410612,22.59871398,0.290526702,2
1,1994.71,1043.2,21.71670219,13.53311475,23.76857775,0.293681424,2
2,3156.51,751.1,20.85602875,14.12410333,24.61708351,0.30295214,3
3,3402.87,586.2,19.98205611,14.60592428,29.25310714,0.304355268,3
4,3098.21,823.9,20.83514333,12.61707097,25.99768091,0.296515717,2
5,3091.89,709.8,20.4784223,13.70905733,25.94173883,0.295109839,1
6,3280.43,1043.2,21.02514504,15.2248592,25.53653972,0.287678022,2
7,3245.94,769.3,23.78698713,15.4041364,24.8485711,0.292995895,2
8,3529.5,579.3,23.13562484,13.91093494,24.34687054,0.300395386,2
9,3229.34,404.0,23.79017857,15.38958752,25.57996847,0.28709647,2
10,1856.67,913.2,21.07696829,12.61707097,25.77012656,0.302009026,2
11,2021.94,859.5,17.60733333,12.61707097,22.59871398,0.290652509,2
12,3136.8,860.7,20.69136231,12.61707097,23.97553532,0.292533217,2
13,3609.68,873.4,20.83099691,15.28846484,24.90163158,0.291819923,2
14,3160.75,855.4,20.12634407,13.96067772,25.72937083,0.313480989,2
15,3454.69,748.7,23.79017857,13.98623513,25.2714785,0.290474711,2
16,4727.73,1043.2,20.79040753,15.52908598,25.36937899,0.290973542,2
17,1856.67,592.3,20.87578036,12.96203562,28.21704106,0.313480989,2
18,3100.29,448.9,21.26957823,12.70732244,23.92399844,0.290465119,2
19,4177.51,762.4,20.71114335,13.54827584,26.23640832,0.298477031,2
20,3255.54,837.1,18.1547776,15.75487567,25.33614044,0.296055323,2
21,3261.43,861.5,20.99276535,15.61840807,22.59871398,0.313480989,2
22,3425.49,770.8,23.79017857,17.87825079,28.75099968,0.313480989,2
23,3048.95,764.1,21.0779697,16.4913611,25.6515883,0.298202874,2
24,3240.64,731.3,23.79017857,15.56131101,25.44217775,0.281488999,2
25,1856.67,841.4,23.79017857,13.56288823,25.540844,0.291254246,2
26,3217.45,857.2,23.23105042,16.48414319,24.4977174,0.280236149,2
27,3304.93,996.8,20.47907516,16.08919068,25.00147646,0.295793023,2
28,3455.71,851.7,23.79017857,15.82028841,25.1650709,0.295917309,2
29,3189.43,823.6,21.1942186,13.25672327,25.41278615,0.286163959,2
30,3094.8,847.4,19.72916291,13.06695292,26.13415715,0.313480989,2
31,3080.26,914.9,20.70897245,12.61707097,25.05130458,0.291410771,2
32,3173.56,874.3,20.90870661,13.41335695,24.9688758,0.295812445,3
33,3125.75,824.1,19.32343975,12.65459532,25.46777917,0.290929781,2
34,1966.35,851.0,20.42761751,12.92156296,25.2597808,0.313480989,3
35,3282.62,1014.2,23.79017857,16.03963506,25.3411083,0.301246458,2
36,1921.74,779.5,20.30519029,15.42237306,24.5743742,0.313480989,1
37,2058.5,810.9,20.2060239,16.14440624,22.59871398,0.284799601,2
38,3191.96,864.1,20.68849117,13.13954145,25.2040392,0.279861888,3
39,3307.24,555.3,20.42453083,12.61707097,25.10204455,0.303046106,2
40,3572.54,457.4,20.34916023,15.49523729,25.53210078,0.305479541,2
41,3184.82,1035.5,18.20657791,14.33021115,25.18262296,0.294669925,1
42,3144.72,834.3,21.53457537,13.10143299,24.34261205,0.299257283,3
43,3462.21,782.0,19.96704202,12.61707097,25.71894891,0.297371522,2
44,2860.87,848.8,21.02505755,15.66537726,23.14761261,0.291436467,3
45,1979.85,830.1,20.55568779,14.33917946,25.20663318,0.284022239,2
46,3081.75,794.7,21.46273732,14.99106079,26.05084686,0.302278097,2
47,3293.9,806.9,17.60733333,17.29449489,25.86293079,0.283561896,3
48,3466.37,840.3,19.33817734,13.28349459,24.33535899,0.293710511,3
49,3143.87,636.5,17.60733333,13.67713543,25.04044917,0.293879243,1
50,3215.93,446.6,20.40321517,15.48968441,25.84178903,0.295338573,2
51,3308.29,523.3,20.82689744,16.66627589,24.22678594,0.285700446,2
52,3263.61,818.3,20.27694412,13.26152974,27.52716955,0.292042879,2
53,3395.05,784.3,20.42344591,16.21894218,25.10189123,0.277213322,2
54,2994.72,856.7,20.67528182,18.87832738,25.17148163,0.288243544,2
55,1934.69,837.8,18.6653737,13.17401075,25.17282559,0.313480989,2
56,3037.49,855.4,20.7399626,13.55676334,25.66881165,0.295668161,2
57,3478.12,933.6,20.29820888,14.39233499,25.62873698,0.275051664,2
58,3243.88,808.8,23.79017857,15.56992008,25.35748817,0.294128593,2
59,3424.5,846.4,19.83705881,15.44811606,22.59871398,0.278231899,2
60,3345.26,857.0,21.41577861,17.25185597,25.55414553,0.304355438,1
61,3244.62,728.0,20.82875485,17.44179222,24.52289535,0.280479956,3
62,3360.65,894.5,19.23391386,15.72782096,26.70351292,0.301277289,2
63,3258.99,865.2,20.62227308,13.66687791,23.82748045,0.285822337,2
64,3254.83,856.0,23.79017857,14.72100324,24.89957268,0.294661506,3
65,3255.43,946.4,21.58158213,13.29136806,26.07215189,0.299074037,2
66,3370.43,855.6,21.43193574,13.60342315,25.59169479,0.294925468,3
67,3341.51,858.5,20.92544836,14.27829972,23.40211408,0.294312764,2
68,3286.99,781.3,21.27671168,12.61707097,25.53590685,0.313480989,1
69,3297.38,675.7,23.14026901,14.2352321,25.01067542,0.313480989,2
70,3143.28,761.4,23.43944015,15.86327852,26.21558461,0.28933582,2
71,3176.54,820.8,21.14619998,15.21942399,26.3176423,0.283032903,2
72,3242.28,909.9,22.62708313,13.33352987,22.59871398,0.297645245,2
73,3100.78,807.3,20.96611774,15.42385139,24.0230627,0.292047637,2
74,3448.94,788.3,17.60733333,14.26779809,24.09013334,0.292629248,2
75,3100.06,739.7,23.4898165,14.22250547,24.34024081,0.307699298,2
76,3469.19,816.3,21.24735063,15.7577247,25.32787732,0.280759165,2
77,2023.09,805.8,18.47653789,18.00715865,22.59871398,0.310938042,1
78,3408.76,537.4,20.32093298,14.6031979,25.42179444,0.293299317,2
79,3259.33,863.8,19.00241664,15.68133535,24.54295085,0.29347663,2
80,2778.3,869.9,21.60826635,15.64039805,25.19721459,0.291776168,2
81,1856.67,977.0,21.6006093,16.67704331,27.64919705,0.296683868,2
82,3452.63,821.0,21.0905591,15.73595462,25.65581806,0.289797104,2
83,3319.75,833.0,23.79017857,15.69221214,22.74361754,0.313480989,2
84,3186.3,866.1,20.63300629,14.33733843,26.26994326,0.294281405,3
85,4028.61,820.8,19.92314722,15.77220281,27.3619305,0.292616688,2
86,4823.96,823.1,20.81519639,12.61707097,22.59871398,0.282856556,2
87,3179.71,852.5,21.19495128,14.8589729,22.70401805,0.29156267,2
88,3245.6,831.3,21.15389349,16.13087736,24.59032124,0.285415944,2
89,3259.08,855.7,20.81736666,12.61707097,24.62149024,0.292534226,2
90,3171.66,464.5,22.74073837,16.13021749,25.1183091,0.285560953,1
91,3236.85,790.5,23.79017857,15.25360491,25.34805376,0.297412513,2
92,3332.93,836.6,17.74291374,13.09007381,27.1278162,0.313480989,1
93,3155.3,789.9,21.13407449,12.61707097,24.87113828,0.275703393,2
94,3826.98,972.1,21.28630036,15.77422134,27.03327187,0.302969745,2
95,3272.16,827.4,19.79170109,15.43964339,25.12493124,0.284048947,2
96,3365.4,889.3,21.49361634,13.3809424,25.67042592,0.276947375,2
97,3288.24,826.4,20.47067904,14.77458008,25.5768365,0.28850415,2
98,3625.04,685.3,21.1359761,13.31747325,25.28661016,0.29814485,2
99,3646.72,835.7,20.32571758,15.1709299,27.03305001,0.281140389,2
100,3240.12,780.5,21.1240881,14.08328733,26.05031453,0.287760762,2
101,2024.67,1043.2,21.09049997,14.33432004,24.30571649,0.279622764,2
102,2230.05,843.2,20.68055237,16.17286703,24.31045733,0.300849378,1
103,4425.7,793.9,20.81586509,15.69300272,27.22476327,0.288219346,2
104,3184.17,849.2,20.28089791,13.25458898,25.43767714,0.28963297,2
105,3021.18,650.6,21.1309615,15.77169986,26.4154254,0.29916899,2
106,3096.84,854.5,21.07798146,13.70067932,25.38347546,0.290905876,2
107,3089.52,771.1,21.28726089,15.365733,25.60850546,0.294664478,2
108,3297.83,863.3,20.50897571,12.61707097,24.92156419,0.291783433,2
109,1856.67,881.6,20.52271198,15.5271892,24.32869072,0.299676516,2
110,2656.73,812.4,18.0353335,15.6507431,24.83700136,0.294821335,2
111,3188.91,809.4,23.79017857,16.73339631,26.23486151,0.306616787,1
112,3420.39,753.2,20.13825902,14.38444157,23.83553365,0.304342087,2
113,3174.37,864.6,21.49318453,18.87832738,24.27333557,0.313480989,2
114,2592.58,905.5,19.90668618,15.36261218,25.89991112,0.290592369,1
115,3129.72,558.9,20.77265132,13.29852597,25.23890768,0.296083939,3
116,3418.48,832.1,18.12283848,16.4167935,25.39842778,0.291856259,3
117,3309.38,714.7,23.59297058,14.13257073,25.69932175,0.313480989,1
118,3144.39,933.2,20.33190608,15.13596906,25.11116275,0.2729625,2
119,3280.08,1033.4,20.94311423,13.57825659,25.27707771,0.313480989,3
120,3250.17,808.7,23.79017857,16.15673807,22.59871398,0.281813448,2
121,3380.45,892.9,23.79017857,16.0801303,27.07520423,0.313480989,2
122,2106.0,797.0,20.17650701,12.86741047,24.99421934,0.293932351,2
123,3164.03,815.2,19.9275311,15.63665186,25.50488094,0.29469454,2
124,3468.6,1043.2,19.86081452,13.14560428,23.29210272,0.28571068,1
125,3314.09,862.4,21.45869675,13.40396954,29.25310714,0.293197397,2
126,3089.23,833.8,20.36964475,15.9962559,25.334977,0.313480989,2
127,3056.39,788.0,20.85154837,14.22266128,25.35072953,0.300224231,3
128,3947.5,404.0,18.13148891,16.33823826,24.98277597,0.28737763,3
129,3490.54,785.4,23.79017857,15.89577644,23.95120905,0.294127183,1
130,3117.34,537.9,23.79017857,12.61707097,24.7966148,0.287969947,2
131,4666.29,1043.2,21.47955932,13.07223323,25.66397536,0.294163126,2
132,3143.99,838.3,21.25492744,18.87832738,25.03513248,0.305465615,2
133,3407.63,865.3,22.6740157,12.61707097,25.43233226,0.293488123,2
134,1856.67,769.9,23.79017857,14.62278648,22.59871398,0.29140362,2
135,3113.89,802.7,21.48717721,16.27695906,25.13823462,0.29478596,2
136,3306.0,833.1,21.5396687,13.60898441,23.70099748,0.294066494,2
137,4106.08,786.9,20.22785853,15.80061319,24.3492322,0.313480989,1
138,3476.77,591.0,23.02937935,16.17040984,24.86447627,0.284242169,2
139,1856.67,1043.2,21.18598084,16.05402731,27.28157346,0.290782085,3
140,3453.84,861.5,20.67959824,15.99107916,24.49425408,0.291998443,2
141,3434.03,773.1,19.5345681,12.61707097,24.45457424,0.296282709,3
142,2116.3,827.4,20.85917992,13.92104338,24.0484948,0.304440954,2
143,3493.42,845.8,19.97637727,15.27630445,25.9543658,0.289559802,1
144,3186.67,554.5,23.79017857,13.95606131,25.87213683,0.282572906,2
145,3491.38,759.4,21.49098664,15.44375908,28.32915737,0.288857566,2
146,3451.04,821.0,18.75427204,14.70103496,25.63481423,0.27993708,1
147,3044.1,1043.2,20.59506285,12.61707097,27.30968136,0.292756717,2
148,3180.69,730.8,21.43824893,12.61707097,29.25310714,0.296517691,1
149,3123.89,747.1,21.30417614,12.61707097,28.65878643,0.296828253,2
150,1856.67,865.0,20.36313861,13.81615851,26.57019007,0.2729625,2
151,3168.18,783.0,23.43181213,15.14578053,25.76192032,0.295650965,2
152,3379.37,844.4,20.79145401,12.81033908,25.0927085,0.29499084,2
153,1940.91,910.0,19.53238849,16.80110537,24.48790762,0.313480989,2
154,3210.64,648.9,17.77006462,16.44103568,24.19807533,0.294643749,2
155,3016.07,869.0,22.85558888,15.49885833,25.64195257,0.292828122,2
156,3462.14,806.4,20.87627287,15.37802051,23.57596621,0.288836564,2
157,3296.67,879.8,22.36403864,13.45038816,28.49057372,0.286266487,3
158,3228.21,824.2,23.79017857,15.55896752,22.59871398,0.284606589,2
159,1856.67,931.2,20.62718169,14.43262409,25.21280984,0.280882179,2
160,3395.71,545.0,20.65816185,15.41638854,22.59871398,0.313480989,2
161,3166.05,796.7,21.4440317,15.66344694,25.65062408,0.298102323,2
162,3158.55,881.8,21.44536552,17.12522047,27.23458773,0.313480989,2
163,3438.73,824.2,22.32468407,12.61707097,25.93506757,0.313480989,2
164,3265.04,808.0,19.36225732,18.87832738,25.24792854,0.291686853,2
165,3301.54,854.8,19.35491226,18.87832738,26.32101121,0.297018542,2
166,3336.19,872.9,23.38959598,16.01212658,25.09775227,0.277061165,3
167,2278.47,1040.3,23.79017857,13.75199197,22.59871398,0.293019332,2
168,3153.63,736.1,21.51234039,12.61707097,24.28735562,0.29927464,2
169,3239.27,771.1,22.82027039,15.45827177,25.96057778,0.294291988,3
170,3319.79,826.7,17.60733333,15.473585,25.30534678,0.2871021,3
171,3189.22,813.7,20.18429625,12.61707097,22.59871398,0.288880685,3
172,3188.84,947.8,19.25307035,13.31504676,25.73253191,0.2729625,2
173,3296.92,904.2,23.79017857,15.37890681,25.00337007,0.313480989,2
174,3116.64,695.3,21.52193156,13.01970482,25.53060157,0.313480989,2
175,3522.56,760.6,20.30212238,15.25553909,24.96855457,0.294434776,2
176,3420.28,823.9,20.23063682,14.11454116,25.64603861,0.283307331,2
177,3237.55,444.2,20.62116378,14.85964205,24.05414055,0.282873867,1
178,3066.6,600.9,21.64266406,12.61707097,26.06976195,0.289302199,2
179,3338.94,859.8,20.20463587,16.15661431,24.13509009,0.313480989,1
180,3191.93,1029.0,22.05732875,13.54643763,25.31546425,0.28530449,2
181,3401.03,809.8,21.83843858,14.55966457,29.14166762,0.313480989,3
182,3278.15,1032.9,20.14039968,15.46624563,25.38432311,0.283997542,2
183,3485.93,440.7,20.5791453,17.04631515,23.86697804,0.286248614,2
184,3256.56,811.7,22.74325496,12.61707097,25.69041308,0.285818503,2
185,3281.33,849.2,23.09665633,15.65322782,25.20597518,0.295626641,2
186,3373.08,849.7,19.15945666,12.61707097,25.15427217,0.281936221,2
187,3450.07,432.1,23.16887467,13.16227688,24.20952301,0.28113289,3
188,3355.09,794.7,20.58921263,12.91733441,26.09628503,0.286862712,3
189,3534.8,754.7,23.44089439,14.65802208,24.49243873,0.291280095,2
190,2503.18,871.9,20.33273557,15.20189214,25.1935403,0.274441967,3
191,1856.67,860.9,20.96638663,12.61707097,24.0489208,0.296083324,2
192,3477.68,607.7,23.79017857,12.61707097,25.03951414,0.287840482,2
193,3453.3,881.5,20.79776346,12.61707097,25.00147406,0.293259199,3
194,3094.93,826.1,21.67775916,15.90718972,25.66623831,0.276256737,2
195,3074.29,817.4,20.38470341,12.86319952,25.74329122,0.289391678,2
196,3525.61,852.1,20.4102845,14.58520358,25.22748535,0.305709686,2
197,3212.51,774.9,23.79017857,17.34574701,25.79313246,0.296043297,2
198,3873.59,830.3,20.73911058,16.74728755,25.44790957,0.281781837,3
199,3250.89,785.7,20.26274114,12.61707097,24.97745789,0.291573775,2
200,3149.73,820.8,21.91015694,13.81401543,25.88126575,0.278846553,2
201,3133.91,750.2,20.75414546,15.80349167,24.89602606,0.295670181,3
202,3345.59,803.5,19.16388546,12.61707097,25.47673582,0.313480989,2
203,3270.37,763.1,23.79017857,13.70240118,26.72052823,0.313480989,3
204,2936.96,746.5,21.62288273,15.22346371,23.81665118,0.307630937,2
205,3276.86,828.6,23.79017857,15.68403753,25.1657921,0.292001686,3
206,3372.33,847.7,20.26380499,15.25930891,24.80918271,0.30462867,3
207,3067.3,482.7,19.73101712,15.72001192,25.04125974,0.298539011,2
208,3257.35,857.1,20.54935638,15.44937472,25.57149711,0.313480989,2
209,3549.63,845.9,19.48833491,15.73700581,25.09236117,0.287752764,2
210,3269.75,772.6,22.46505986,13.45764917,24.98494783,0.27978902,2
211,3246.63,867.1,19.35018492,13.4132655,25.788002,0.292434334,2
212,3510.84,862.4,20.11869059,12.99523005,25.12055946,0.288460332,1
213,3178.13,1043.2,23.79017857,15.892678,23.9887263,0.288208374,2
214,3068.8,813.7,22.33338948,16.10215918,25.47017115,0.313480989,2
215,2975.03,720.5,21.14993068,15.64060978,25.82603279,0.295609741,2
216,1877.03,1043.2,21.32891386,13.78435023,24.2092615,0.282708022,2
217,3206.23,822.2,19.79295185,15.32055335,24.38219864,0.313480989,2
218,3092.7,793.8,21.25155586,12.92955264,25.39922665,0.29209205,2
219,3145.65,1043.2,21.60180359,12.61707097,24.36119232,0.296280863,2
220,3155.55,849.0,21.04763581,13.58381557,25.81827802,0.281455425,2
221,3088.2,810.3,19.64570395,15.6700388,25.37537095,0.293441285,1
222,3516.56,818.5,21.5574022,15.2556447,25.56888739,0.30459484,1
223,3291.81,840.0,20.29016664,18.87832738,23.53405992,0.30495948,2
224,3127.61,883.5,20.55066144,13.72665571,25.37660196,0.292495697,3
225,3310.03,809.6,20.11075971,15.46049209,22.59871398,0.279452255,2
226,3304.78,823.3,20.41233306,13.47408531,25.04991626,0.289849776,2
227,3533.38,851.5,20.92827315,16.45413812,24.17268713,0.277985691,3
228,3367.21,820.3,23.79017857,15.7717019,25.58287279,0.313480989,2
229,1856.67,796.2,20.88333535,12.78031996,23.46120622,0.290672083,3
230,3235.11,693.7,21.4054514,14.86002452,26.09485809,0.281267827,3
231,2490.24,538.6,21.33481932,16.37382554,24.84657161,0.295119827,2
232,3275.36,728.7,20.92079493,14.8594163,28.31861721,0.290937607,1
233,3010.08,838.6,20.78608864,13.70324013,26.02692302,0.29820844,2
234,3108.56,855.9,21.4132978,15.90171425,28.43890455,0.298374177,2
235,3235.05,867.9,23.79017857,12.61707097,25.25081233,0.313480989,1
236,3405.66,803.9,23.79017857,14.90203915,25.17488971,0.294410097,2
237,1856.67,813.4,21.84063153,15.50931106,27.72972492,0.306636777,2
238,3320.13,741.2,20.77108034,14.4557356,25.46717558,0.282181356,2
239,3032.05,833.5,17.92381502,15.19509303,25.11015329,0.285084459,2
240,3525.76,854.3,20.91537678,15.37952151,23.9328888,0.302773742,3
241,2121.49,843.3,20.00062615,13.93356824,24.62021756,0.291261559,3
242,3378.1,546.8,20.89240231,13.63204409,25.58640248,0.273651066,3
243,2871.17,833.5,21.20979063,14.98895456,26.2746734,0.283287213,3
244,3171.75,761.8,20.16676259,13.77894886,25.23174791,0.286153318,2
245,3854.76,785.8,19.95023339,12.61707097,22.98098654,0.295790588,2
246,3405.1,848.7,17.60733333,15.43220589,25.2617191,0.301074042,2
247,3168.85,872.2,22.38207583,13.76514633,25.57081922,0.282116601,2
248,3571.41,834.2,20.9335232,18.81713847,22.59871398,0.290619489,2
249,3202.76,842.5,21.61855471,12.61707097,22.59871398,0.290151775,3
250,3307.59,629.6,23.79017857,12.87385296,25.7967055,0.295578121,2
