,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Kentucky,Arlington,42095,HybriForce 3400,9/12/2018,280,4.39,1317,383,3449.6,1031.1,7.89109129,-0.53,28.06807011,0.28385693208535445,2.08282129,5.981551724,0.382790142878906,2
1,Kentucky,Lexington,3/31/2015, SW 4332 ,41889,262,3.95,1358,363,2659.91,481.4,12.03682969,-0.53,12.96767864,0.3046086027074084,2.08282129,5.981551724,-0.48514840835364603,2
2,Kentucky,Lexington,4/12/2018,BYS5028,9/12/2018,266,4.94,307,385,4419.26,694.2,12.60251092,6.667073624727068,12.14499859,0.30418636088709616,2.08282129,5.981551724,-0.41986782545722595,2
3,Wisconsin,Lexington,41730,54Q14,41885,238,5.34,411,363,1901.86,928.4,17.48694963,-0.53,12.0889549,0.07945194449875896,2.08282129,5.981551724,-1.5937415566596012,2
4,Kentucky,Marshfield,4/5/2017,Fierce,9/19/2016,240,5.57,693,359,2401.17,868.8,5.53,-0.53,23.48481109,0.28309455677679435,2.08282129,5.981551724,-2.115084174219045,2
5,Wisconsin,Arlington,42095,AFX095005,42243,248,4.61,1276,381,1856.67,1014.5,16.13782188,9.57055284070887,11.42102671,0.28936024096854784,2.08282129,5.981551724,-0.14370673573270887,2
6,Wisconsin,Arlington,41730,Ameristand 403T Plus,41889,267,3.2,2225,379,4740.95,902.3,7.21478646,-0.53,11.43101612,0.09560133030225582,2.08282129,5.981551724,0.0998485135344136,2
7,Kentucky,Lexington,41365,GA-505,41885,248,6.07,1033,78,4532.48,1009.7,13.38396757,11.90873576685595,27.90691165,0.26936980759080004,2.08282129,5.981551724,-2.3005102490000002,2
8,Kentucky,Arlington,4/5/2017,PGI 529,42251,234,3.56,894,377,3220.29,815.0,7.0932387,3.9523975001996003,11.80546499,0.2691722360519666,2.08282129,5.981551724,-1.851587914893132,1
9,Kentucky,Arlington,8/9/2012,GA-505,42251,248,8.99,347,385,4766.57,892.5,6.88015476,2.7434581410988823,23.25040095,0.07,2.08282129,5.981551724,-0.1967894396503792,1
10,Wisconsin,Arlington,42095,Rebound 6XT,41885,264,4.31,515,391,4617.98,1024.0,13.83098245,-0.53,28.35910603,0.24396684092433618,2.08282129,5.981551724,-1.2209448823991669,2
11,Wisconsin,Lexington,8/9/2012,HybriForce 3400,9/15/2017,249,4.17,903,389,4550.68,978.7,6.32158316,0.673474869721211,20.85214891,0.09961485616053162,2.08282129,5.981551724,-0.03514288456722981,1
12,Wisconsin,Lexington,41730,55V50,42240,248,1.19,633,60,4655.19,775.8,6.02817669,-0.53,11.95001326,0.07091695328350328,2.08282129,5.981551724,-0.6615529485159337,2
13,Kentucky,Arlington,8/9/2012,Contender,9/13/2018,280,7.62,1005,1,3128.83,1043.2,15.81484245,-0.53,10.92,0.2812724237792675,2.08282129,5.981551724,0.24297574971422542,2
14,Wisconsin,Arlington,41730,DSD05-T,9/19/2016,265,7.05,644,393,4446.77,760.2,20.90428253,3.66127515173726,11.553158,0.2759931572292861,2.08282129,5.981551724,1.9121054051735236,2
15,Kentucky,Arlington,41133,AFX103009*,42247,257,4.79,426,367,4701.55,883.7,13.63187075,12.849304542606234,11.90138236,0.2977861002293963,2.08282129,5.981551724,0.42719340724773697,2
16,Kentucky,Lexington,4/5/2016,55Q27,42604,249,4.76,456,378,4578.49,800.0,20.49075262,9.638616657445542,12.37388665,0.07,2.08282129,5.981551724,1.0705581217513092,2
17,Wisconsin,Lexington,41730,AFX h134094,9/16/2015,240,1.19,1166,375,3042.03,772.5,7.03413159,-0.1363162265586979,11.1640358,0.3009186809717719,2.08282129,5.981551724,-0.4777845018179376,2
18,Kentucky,Marshfield,41730,55Q27,9/16/2015,263,7.08,233,369,4561.08,1043.2,13.16930116,13.280767532264628,12.56800879,0.07306742798445731,2.08282129,5.981551724,1.069168329322191,1
19,Wisconsin,Arlington,41133,FSG 403LR,42604,248,1.35,186,380,2363.52,714.7,5.53,13.443036771054446,12.82061266,0.07,2.08282129,5.981551724,-0.01565769987477138,2
20,Wisconsin,Marshfield,8/9/2012,LH 9700,42240,258,4.39,837,377,4810.71,975.3,6.05357413,7.664347029902187,11.85906007,0.32359606815893344,2.08282129,5.981551724,0.641066789136985,2
