,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Arlington,41730,55V50,42604,234,5.8,594,366,4593.93,731.9,7.13888741,0.9820809049780626,11.78530695,0.08131007229482387,2.08282129,5.981551724,1.0254681303863196,2
1,Wisconsin,Arlington,41730,55V50,42604,233,5.11,941,366,4662.29,1030.7,9.65666019,4.344442239232499,14.83340559,0.08154901953166643,2.08282129,5.981551724,2.3325984754798554,2
2,Wisconsin,Lexington,41730,55V50,42243,257,1.65,233,4,2869.69,544.3,19.40753279,15.401523559086423,25.41528296,0.07837909832540546,2.08282129,5.981551724,-2.125580619531593,1
3,Kentucky,Lexington,8/9/2012,Saranac AR,9/16/2015,257,5.44,1655,364,3468.35,799.3,20.70593047,15.702193556699184,26.43218687,0.29029497362703155,2.08282129,5.981551724,-0.5986142210196315,2
4,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,255,6.35,582,365,3338.64,812.5,19.59528633,13.914846363707104,25.28603479,0.290412572471866,2.08282129,5.981551724,0.2225114155699623,2
5,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,262,5.31,229,366,2912.99,825.8,18.76291297,14.061796184254064,24.79105568,0.29241775266913306,2.08282129,5.981551724,0.11027459165168879,2
6,Wisconsin,Arlington,41730,55V50,42604,236,7.54,532,366,4654.71,1019.7,9.6103812,4.103504736960509,14.75100468,0.0819074708036579,2.08282129,5.981551724,1.6799429834183406,3
7,Wisconsin,Arlington,41730,55V50,42613,237,3.73,561,364,4588.41,1008.6,9.5034218,4.217871714204443,14.38191424,0.07864734867094483,2.08282129,5.981551724,1.3840823640572184,2
8,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,6.57,522,362,3377.7,985.1,19.13271455,14.766119401968119,24.38544532,0.29295864426824114,2.08282129,5.981551724,1.1889856080138668,2
9,Wisconsin,Lexington,41730,55V50,42243,257,1.77,130,1,2337.04,532.0,20.11100569,13.228252334121928,25.32196342,0.07145442144121689,2.08282129,5.981551724,-1.7863834596056534,1
10,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,253,5.48,915,361,3410.13,808.5,20.38526671,14.780412482331936,24.97065138,0.2909836531196107,2.08282129,5.981551724,-0.3480092056373306,2
11,Wisconsin,Arlington,41365,55V50,42251,244,5.57,539,364,4642.79,753.0,6.83232042,1.5214822704335569,11.79647586,0.08067316684014579,2.08282129,5.981551724,0.037816545816635024,2
12,Wisconsin,Lexington,41730,55V50,8/12/2013,224,4.18,241,365,3303.5,824.0,19.65291913,13.576517761912617,23.97253054,0.2874028683279217,2.08282129,5.981551724,0.5725032158793233,2
13,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,4.99,534,362,3363.79,816.5,18.82658036,12.621361578033598,22.99314208,0.29219104118406397,2.08282129,5.981551724,0.1338568327805047,2
14,Wisconsin,Marshfield,41730,55V50,41890,236,5.64,175,3,4687.4,803.4,17.7459852,14.715593216771614,23.77575226,0.07564176330169459,2.08282129,5.981551724,0.5771893324212991,2
15,Kentucky,Lexington,41730,55V50,41890,259,2.51,182,2,2864.64,534.8,19.89927426,13.11422348487024,23.27180805,0.29065783316275395,2.08282129,5.981551724,-1.437291787170425,1
16,Wisconsin,Arlington,41730,55V50,42604,234,10.65,552,366,4621.73,1032.1,9.46898856,4.469923959435904,14.4887948,0.07672532497217276,2.08282129,5.981551724,1.282547626129504,2
17,Wisconsin,Arlington,41365,55V50,41885,247,5.88,558,366,4806.18,835.0,5.87928858,0.4839555352609444,11.49407594,0.0748379226142097,2.08282129,5.981551724,0.18116775601122823,2
18,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,261,1.94,186,5,2585.81,572.4,21.26558946,16.16841025327208,26.30028939,0.2853348521507406,2.08282129,5.981551724,-2.3005102490000002,1
19,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,254,7.17,467,366,2348.47,493.3,17.99716892,16.070270556531007,25.66207262,0.288157018137054,2.08282129,5.981551724,-0.6153606683639552,2
20,Wisconsin,Marshfield,41365,55V50,42251,259,5.15,810,363,4571.0,757.6,6.0772389,0.6016145794253668,12.08519571,0.07940745599695215,2.08282129,5.981551724,-0.5868954785446163,2
21,Wisconsin,Arlington,41365,55V50,42251,246,6.64,469,364,4697.94,741.9,7.08663944,1.1200831778550924,11.75723641,0.07452767898584454,2.08282129,5.981551724,-1.022400002747711,2
22,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,261,7.73,502,362,3516.93,934.8,19.86273255,15.506441104694966,25.15177,0.30006396341648955,2.08282129,5.981551724,-0.09065695980085219,2
23,Wisconsin,Arlington,41365,55V50,41919,246,5.98,565,365,4677.56,837.8,5.99091573,0.06258010067945646,11.49763399,0.07297235058350694,2.08282129,5.981551724,-0.4578897615401149,2
24,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,256,5.56,474,367,3535.58,823.6,19.07126989,13.86049604356647,26.14408983,0.2853493864382852,2.08282129,5.981551724,0.1442056999017982,2
25,Wisconsin,Marshfield,41730,55V50,41890,255,6.35,166,10,2478.79,799.2,17.95698237,12.302926847255343,23.74145339,0.07815428037930408,2.08282129,5.981551724,0.9247174544181136,2
26,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,255,6.79,798,364,3402.19,808.5,19.89002032,15.241309713465107,25.57246935,0.293427944648201,2.08282129,5.981551724,0.09819100621089508,2
27,Wisconsin,Arlington,41365,55V50,41885,246,5.34,519,364,4723.61,828.5,5.53,-0.30001117944155065,11.19847194,0.07747747994758127,2.08282129,5.981551724,0.03133555855475731,2
28,Wisconsin,Marshfield,41365,55V50,42251,247,5.43,507,366,4664.21,857.5,6.40005293,0.6684216808555395,12.02957538,0.07702459035726647,2.08282129,5.981551724,-0.05730825552484228,2
29,Wisconsin,Arlington,41730,55V50,41919,248,5.63,530,367,4701.85,831.0,17.36036356,13.224808570606124,23.04323189,0.07665300761887948,2.08282129,5.981551724,0.026148771666643176,2
30,Wisconsin,Marshfield,41365,55V50,42251,236,5.64,877,367,4646.43,736.5,6.25956595,0.568461455777491,11.6764266,0.07781534522905002,2.08282129,5.981551724,-0.26693665626515106,2
31,Wisconsin,Arlington,41365,55V50,41885,245,6.39,491,364,4666.0,835.3,6.25620414,-0.53,11.41270475,0.07574205175874825,2.08282129,5.981551724,0.5995096538690866,2
32,Wisconsin,Arlington,41365,55V50,42251,245,7.28,543,366,4719.56,743.7,6.49623487,0.11944621974031028,11.71766319,0.07564734354900791,2.08282129,5.981551724,0.13477501121241567,2
33,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,261,6.1,464,364,3406.45,827.3,20.27559762,15.69777152503215,26.01243009,0.2907740323355734,2.08282129,5.981551724,0.07046024351126651,2
34,Wisconsin,Arlington,41365,55V50,42251,245,6.12,563,364,4643.77,746.8,6.48852283,0.5091200076601895,11.27283047,0.07877296764362772,2.08282129,5.981551724,0.3933032908323087,2
35,Wisconsin,Marshfield,41365,55V50,9/19/2016,264,5.42,559,366,2824.12,616.7,19.11459996,13.715468636118217,24.88040004,0.07393979401783986,2.08282129,5.981551724,0.42911797001616564,2
36,Wisconsin,Arlington,41365,55V50,9/19/2016,254,5.25,831,365,4777.65,847.3,6.29755272,0.45803171683814203,11.94352727,0.07260630621909081,2.08282129,5.981551724,-0.35279810547232665,2
37,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,259,2.84,245,1,2962.85,505.8,21.54167568,15.451338183451435,26.48115732,0.2798317418254494,2.08282129,5.981551724,-1.8770811376790832,2
38,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,260,4.76,1857,364,3414.83,803.5,21.20218544,15.150207020002231,25.48846579,0.2780913704222893,2.08282129,5.981551724,-0.6903896028503913,2
39,Wisconsin,Marshfield,41365,55V50,42613,233,6.07,503,365,4662.67,1004.7,6.42492682,0.41257780025319524,11.90400862,0.07526843178488271,2.08282129,5.981551724,0.3235798962251667,2
40,Wisconsin,Arlington,41365,55V50,42251,244,5.22,540,363,4743.03,752.6,6.01643199,0.44382203802486747,11.79426206,0.08161459782719613,2.08282129,5.981551724,0.4295272258327363,2
41,Wisconsin,Arlington,41730,55V50,42604,233,5.94,483,363,4673.13,755.1,6.56887599,4.3305616443468615,14.46114699,0.07602664711473817,2.08282129,5.981551724,2.447856808,2
42,Wisconsin,Arlington,41365,55V50,41885,245,5.83,484,366,4808.69,819.1,6.3849458,0.43415820948932793,11.56361002,0.07,2.08282129,5.981551724,0.04299559935613545,2
43,Wisconsin,Arlington,41365,5312,42251,248,6.43,555,364,4600.62,759.4,6.60750727,0.8039574659058011,11.42091847,0.08099623538096645,2.08282129,5.981551724,0.23933508395614495,2
44,Wisconsin,Marshfield,41730,55V50,41919,248,5.43,534,366,4657.02,814.7,6.20404302,0.6888426458328598,11.33275231,0.08291990590805852,2.08282129,5.981551724,-0.07537060640341027,2
45,Wisconsin,Marshfield,41730,55V50,41890,257,6.76,226,4,2576.08,798.4,18.75069024,13.335380565210507,23.91352386,0.07754023544578659,2.08282129,5.981551724,-0.5185597620624403,2
46,Wisconsin,Arlington,41365,55V50,41885,248,6.32,494,365,4675.65,829.1,6.21061202,0.5041451073374396,11.6388026,0.075489564735257,2.08282129,5.981551724,-0.1808526543712307,2
47,Wisconsin,Lexington,41365,55V50,42240,257,4.38,840,364,4724.81,743.1,6.5121769,0.9642394594597017,11.94429538,0.0831527605912945,2.08282129,5.981551724,0.1882616408480124,2
48,Wisconsin,Arlington,41730,55V50,42604,235,10.3,553,365,4651.95,990.7,9.9908764,4.729531041037794,15.14397667,0.07788162081352043,2.08282129,5.981551724,1.7451877188412568,3
49,Wisconsin,Arlington,41365,55Q27,41885,245,5.33,490,363,4737.22,827.7,6.09330382,0.3536874447660581,11.53186785,0.07405286617575756,2.08282129,5.981551724,-0.05239392391216843,2
50,Wisconsin,Arlington,41730,55V50,42604,234,5.83,529,362,4801.04,1007.2,9.1921016,4.025189944922735,14.59830461,0.07795243611353149,2.08282129,5.981551724,0.28274437431452415,2
51,Wisconsin,Arlington,41365,55Q27,41885,248,4.82,507,364,4785.02,819.9,6.35534697,0.442422968681549,11.21704024,0.08219669153542274,2.08282129,5.981551724,0.2052833317215784,2
52,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,260,5.2,857,366,3349.21,830.2,19.72077502,15.829066884166897,25.64958989,0.2978219725121052,2.08282129,5.981551724,-0.3299937294225835,2
53,Wisconsin,Arlington,41365,55V50,42613,246,6.02,486,365,4647.73,764.3,6.58578883,0.4190567549893624,11.72961451,0.07832406390784706,2.08282129,5.981551724,2.1079108917109806,2
54,Wisconsin,Arlington,41365,55V50,42251,248,5.08,527,365,4708.26,755.4,6.37000454,0.9643720751305116,12.12332953,0.08129761324305677,2.08282129,5.981551724,-1.0236062542376458,2
55,Wisconsin,Marshfield,41365,55V50,42240,252,6.45,905,366,4508.87,798.1,6.47166032,0.9909233039672551,11.5477154,0.08010273206071919,2.08282129,5.981551724,-0.06952770723293712,2
56,Wisconsin,Arlington,41365,55V50,41885,245,6.02,521,364,4797.05,822.7,5.91051121,0.12351974175894748,11.44279111,0.07255147936875474,2.08282129,5.981551724,0.006516879177950435,2
57,Wisconsin,Marshfield,41730,55V50,9/15/2017,256,6.0,479,365,2861.1,811.4,19.52252111,13.8648600856723,23.97878179,0.07988633536399958,2.08282129,5.981551724,-0.6712827665336827,2
