,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
0,Georgia,Midville,11/1/2007,Attention II,8/14/2009,298,4.16,264,175,3492.23,1055.9344453821614,31.98079208,15.692692999999998,33.64606764,0.116674048
1,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,307,2.27,670,0,5320.75,599.974,20.58125727,28.247373661034494,125.2314154,0.13584227827617984
2,Georgia,Midville,11/1/2007,GA-505,11/11/2008,329,5.93,264,0,4075.98,599.974,30.69132453,22.005295564008705,26.19026488,0.116674048
3,Georgia,Midville,11/1/2007,GA-505,11/17/2010,331,3.44,705,0,3400.1,661.1206659412861,20.58125727,23.692423631397972,26.19026488,0.116674048
4,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,325,3.54,563,25,5320.75,764.4862215474998,34.93719641,15.692692999999998,26.19026488,0.19183303130829948
5,Georgia,Midville,2/21/2008,BaraWet 501,11/11/2008,313,4.2,457,0,4499.17,599.974,20.58125727,15.692692999999998,26.19026488,0.116674048
6,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,303,4.84,633,42,5320.75,649.5445221356139,49.44183819,19.560145040873877,92.10450507,0.116674048
7,Georgia,Midville,2/21/2008,GA-505,11/17/2010,228,4.15,312,195,3409.62,599.974,20.58125727,30.13520604683613,36.71596637,0.116674048
8,Georgia,Midville,11/1/2007,GA-505,12/7/2009,330,2.27,264,0,5068.75,611.9474136571866,20.58125727,15.692692999999998,26.19026488,0.1887743688911801
9,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,226,2.9,646,0,5202.99,599.974,20.58125727,83.40621931426206,26.19026488,0.5562105886056821
10,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,226,6.03,264,155,4187.18,709.442951597983,30.40364792,15.692692999999998,26.19026488,0.116674048
11,Georgia,Tifton,2/21/2008,PGI 909,11/17/2010,270,4.2,795,132,5320.75,785.0614908702378,20.58125727,15.692692999999998,26.19026488,0.116674048
12,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,326,2.27,837,390,5320.75,610.6925673099078,30.10434318,21.00541871131137,26.19026488,0.2538117511447921
13,Georgia,Midville,11/1/2007,GA-505,11/11/2008,324,5.52,783,45,5320.75,1051.3474166802803,53.41766159,15.692692999999998,26.19026488,0.15788497393356457
14,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,309,6.03,504,0,5281.06,748.9448704045434,20.58125727,15.692692999999998,26.19026488,0.116674048
15,Georgia,Tifton,11/1/2007,PGI 909,11/11/2008,315,5.48,658,289,4340.59,958.0009534225244,20.58125727,36.77872165164178,36.07084168,0.4738635184550124
