,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
0,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,308,3.35,1000,390,3963.87,800.0957124555106,23.41230196,25.78441525215591,28.93044335,0.12346941021333611
1,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,331,4.9,264,390,3951.16,641.7154366560263,28.32315599,105.98888659999999,176.8482793,0.116674048
2,Georgia,Midville,2/21/2008,Hybri Force 600,12/7/2009,329,5.44,717,0,3400.1,801.5007720392384,20.58125727,105.98888659999999,26.19026488,0.116674048
3,Georgia,Tifton,11/1/2007,PGI 801,11/20/2008,308,3.35,785,264,4759.05,1323.896,20.58125727,17.089689913465822,26.19026488,0.12694982999696708
4,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,300,5.12,573,44,4708.46,747.2412829027049,20.58125727,105.98888659999999,26.19026488,0.116674048
5,Georgia,Midville,2/21/2008,BaraWet 501,12/7/2009,325,3.07,770,390,4160.95,736.7931522211279,138.9297511,18.37918212659049,29.48278775,0.21310793582698173
6,Georgia,Midville,11/1/2007,Hybri Force 700,11/17/2010,296,4.62,1000,390,3526.37,599.974,34.72142233,105.98888659999999,26.19026488,0.20571630888094553
7,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,315,6.03,769,201,3400.1,599.974,124.23161064,15.692692999999998,26.19026488,0.116674048
8,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,290,3.72,814,390,4618.94,676.9543395696502,36.47386551,55.064088838121805,35.11356375,0.30300962641386175
9,Georgia,Midville,2/21/2008,TS 8031,12/7/2009,315,3.67,677,149,4926.01,599.974,34.66949658,105.98888659999999,57.21635285,0.21597991822806817
10,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,226,5.08,743,307,4434.46,746.2040992677182,28.74143121,15.692692999999998,26.19026488,0.23846649600101477
11,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,332,5.34,756,190,4874.9,802.8244132594072,45.53185449,28.08475410122898,26.61579762,0.1492995177026583
